source_url,name,source,source_product_id,brand,category,price,original_price,availability,description,image_url,specifications,captured_at
https://www.tk3c.com/product/259512?p=1&kw=行動電源&ec=Search_goodsPC1,ROOMMI行動電源小電寶(白)+65W太陽能板,tk3c,259512,OTHERS,Power Bank,11870.0,,OnlineOnly,發電效率高達22 - 25%發電效率、面防塵、防潑水處理、支援USB/DC充電，手機、行動電源也可用、多種充電 ｜USB/AC/TypeC/無線/直流充電、四種照明 ｜強光照明、警告、求救、閱讀燈、高效使用 ｜27000mAh / 99.9Wh,https://www.cdn-tkec.tw/image/product/202506/259512_M.jpg?t=20250829172654,{},2026-09-09T08:43:06.188713+00:00
https://www.tk3c.com/product/259513?p=1&kw=行動電源&ec=Search_goodsPC1,ROOMMI行動電源小電寶(黑)+65W太陽能板,tk3c,259513,OTHERS,Power Bank,11870.0,,OnlineOnly,發電效率高達22 - 25%發電效率、面防塵、防潑水處理、支援USB/DC充電，手機、行動電源也可用、多種充電 ｜USB/AC/TypeC/無線/直流充電、四種照明 ｜強光照明、警告、求救、閱讀燈、高效使用 ｜27000mAh / 99.9Wh,https://www.cdn-tkec.tw/image/product/202506/259513_M.jpg?t=20250729091501,{},2026-09-09T08:43:07.531471+00:00
https://www.tk3c.com/product/229972?p=1&kw=行動電源&ec=Search_goodsPC1,SP 10000mAh QC3.0+PD 快充行動電源-QP55,tk3c,229972,Silicon,Power Bank,599.0,,InStock,"電池容量10,000mAh、雙輸入埠-Type-Cx1 / Lightning x1、雙輸出埠-USB Type-Ax1 / Type-Cx1、選用全新高能量密度輕量化電芯、搭載USB Type-A to Type-C 傳輸線",https://www.cdn-tkec.tw/image/product/202206/229972_M.jpg?t=20220902165819,{},2026-09-09T08:43:08.891761+00:00
https://www.tk3c.com/product/258024?p=1&kw=行動電源&ec=Search_goodsPC1,MCK 18W PD+USB行動電源20000mAh-黑,tk3c,258024,MCK,Power Bank,749.0,,InStock,18W超快充電，傳統行動電源的2倍充電速度、充電時LED燈號顯示電量、可同時補充三種設備Type-C/Micro/USB、符合國際標準/BSMI認證許可,https://www.cdn-tkec.tw/image/product/202504/258024_M.jpg?t=20250421121511,{},2026-09-09T08:43:10.251135+00:00
https://www.tk3c.com/product/262713?p=1&kw=行動電源&ec=Search_goodsPC1,Verbatim 磁吸無線行動電源10000mAh-黑,tk3c,262713,Verbatim,Power Bank,1399.0,,InStock,N/A,https://www.cdn-tkec.tw/image/product/202509/262713_M.jpg?t=20251113132149,{},2026-09-09T08:43:11.605913+00:00
https://www.tk3c.com/product/250952?p=1&kw=行動電源&ec=Search_goodsPC1,INTOPIC 雙線迷你快充行動電源9800mAh-黑,tk3c,250952,Intopic,Power Bank,899.0,,InStock,"超迷你外型尺寸設計、Type-C及Lightning雙線設計、支援QC及PD雙重快充標準、9800mAh高品質鋰聚合電池芯、3.5小時即可充飽行動電源、充電控制/過充/過放/過電流/短路,五重保護、BSMI行動電源安全認證、本產品投保第一產物保險2000萬產品責任險",https://www.cdn-tkec.tw/image/product/202408/250952_M.jpg?t=20241129093733,{},2026-09-09T08:43:12.969628+00:00
https://www.tk3c.com/product/262711?p=1&kw=行動電源&ec=Search_goodsPC1,Verbatim 磁吸無線行動電源5000mAh-黑,tk3c,262711,Verbatim,Power Bank,1199.0,,InStock,通過CCC行動電源認證，品質與安全雙重保障、超薄機身厚度－僅11mm，輕巧好攜帶、高密度電池–5000mAh，大容量續航無憂、提供無線與USB-C端口充電，滿足多樣需求、支援15W磁吸無線充電與PD20W快充，快速高效、配備LED指示燈，電量狀態一目了然、雙向快充及放電USB-C接口，充電更靈活、優雅金屬表面，時尚直角設計，質感升級,https://www.cdn-tkec.tw/image/product/202509/262711_M.jpg?t=20251113132201,{},2026-09-09T08:43:14.313594+00:00
https://www.tk3c.com/product/262712?p=1&kw=行動電源&ec=Search_goodsPC1,Verbatim 磁吸無線行動電源5000mAh-藍,tk3c,262712,Verbatim,Power Bank,1199.0,,InStock,N/A,https://www.cdn-tkec.tw/image/product/202509/262712_M.jpg?t=20251113132151,{},2026-09-09T08:43:15.673057+00:00
https://www.tk3c.com/product/262714?p=1&kw=行動電源&ec=Search_goodsPC1,Verbatim 磁吸無線行動電源10000mAh-藍,tk3c,262714,Verbatim,Power Bank,1399.0,,InStock,N/A,https://www.cdn-tkec.tw/image/product/202509/262714_M.jpg?t=20251113132144,{},2026-09-09T08:43:17.025935+00:00
https://www.tk3c.com/product/247319?p=1&kw=行動電源&ec=Search_goodsPC1,Esense磁吸式PD快充行動電源10000mAh-黑,tk3c,247319,Esense,Power Bank,599.0,,InStock,支援蘋果磁吸式設計，15W無線快充、搭載雙向18WPD快速充電，節省充電時間、背夾可折疊變身為支架，讓您輕鬆追劇、USB孔相容QC3.0快充，迅速補足電力、過充、過放、過電流、過熱、短路5重保護、多功能LED螢幕，充/放電狀態一目了然、高密度聚合物電芯，提升充放電效率、採用防火ABS+PC材質，使用更放心,https://www.cdn-tkec.tw/image/product/202403/247319_M.jpg?t=20240325143011,{},2026-09-09T08:43:18.376025+00:00
https://www.tk3c.com/product/260014?p=1&kw=行動電源&ec=Search_goodsPC1,Momax 磁吸自帶線支架行動電源5000mAh-黑,tk3c,260014,Momax,Power Bank,1299.0,,InStock,自帶線隱藏金屬支架、最高PD 20W輸出、三裝置同時充電、超薄自帶線，即插即充、內建過熱、過充電、短路保護、18顆超強力磁鐵，強力磁吸、有中國3C認證行動電源,https://www.cdn-tkec.tw/image/product/202507/260014_M.jpg?t=20250703104959,{},2026-09-09T08:43:19.735536+00:00
https://www.tk3c.com/product/260015?p=1&kw=行動電源&ec=Search_goodsPC1,Momax 磁吸自帶線支架行動電源5000mAh-白,tk3c,260015,Momax,Power Bank,1299.0,,InStock,自帶線隱藏金屬支架、最高PD 20W輸出、三裝置同時充電、超薄自帶線，即插即充、內建過熱、過充電、短路保護、18顆超強力磁鐵，強力磁吸、有中國3C認證行動電源,https://www.cdn-tkec.tw/image/product/202507/260015_M.jpg?t=20250703105019,{},2026-09-09T08:43:21.096946+00:00
https://www.tk3c.com/product/255311?p=1&kw=行動電源&ec=Search_goodsPC1,LaPO 20W二合一快充行動電源5000mAh-粉紅,tk3c,255311,LaPO,Power Bank,1290.0,,SoldOut,額定容量3250mAh、24cm自帶線雙版本輸出瓦數高達20W、USB-C支援PD/QC協議，最高18W快速充電、快充充電器＆行動電源功能二合一、重量僅170g，隨身超輕巧、100V-240V全球電壓，搭配萬國轉接頭使用、AC插頭充電快速1.5hr替行動電源回充飽電、隱藏式手機支架，兩段式推出設計,https://www.cdn-tkec.tw/image/product/202501/255311_M.jpg?t=20250429150701,{},2026-09-09T08:43:22.458607+00:00
https://www.tk3c.com/product/259288?p=1&kw=行動電源&ec=Search_goodsPC1,INTOPIC 雙線迷你快充行動電源9800mAh-紫,tk3c,259288,Intopic,Power Bank,899.0,,InStock,"超迷你外型尺寸設計、Type-C及Lightning雙線設計、支援QC及PD雙重快充標準、9800mAh高品質鋰聚合電池芯、3.5小時即可充飽行動電源、充電控制/過充/過放/過電流/短路,五重保護、BSMI行動電源安全認證、本產品投保第一產物保險2000萬產品責任險",https://www.cdn-tkec.tw/image/product/202506/259288_M.jpg?t=20250609171508,{},2026-09-09T08:43:23.818057+00:00
https://www.tk3c.com/product/253992?p=1&kw=行動電源&ec=Search_goodsPC1,E-Books B101 MIT磁吸自帶線行動電源-白,tk3c,253992,E-books,Power Bank,1350.0,,InStock,台灣製造，BSMI合格認證、自帶Type C+Lightning雙充電線、LED數字顯示，隨時掌握電量、採用純三元電芯，高循環壽命更長、磁吸式無線快充，60秒內自動偵測功能、可同時為5個設備充電,https://www.cdn-tkec.tw/image/product/202411/253992_M.jpg?t=20250103135825,{},2026-09-09T08:43:25.177653+00:00
https://www.tk3c.com/product/259890?p=1&kw=行動電源&ec=Search_goodsPC1,Anker A1695 165W自帶線行動電源25000mAh,tk3c,259890,Anker,Power Bank,2990.0,,InStock,25000mAh大容量、單孔100W快速輸出、即時監測溫度與電流、自帶雙線+四輸出接口、筆電/手機/任天堂Switch皆適用、符合航空攜帶規範,https://www.cdn-tkec.tw/image/product/202506/259890_M.jpg?t=20250624131511,{},2026-09-09T08:43:26.543710+00:00
https://www.tk3c.com/product/214083?p=1&kw=筆電支架&ec=Search_goodsPC1,iLeco 多功能筆電散熱支架,tk3c,214083,iLeco,Laptop Stand,339.0,,InStock,"加贈手機外掛支架、多孔位鏤空設計,鏤空散熱更強勁、八段角度調整、最低支撐高度 7cm、最高支撐高度18cm、折疊,輕巧便攜輕薄設計15mm",https://www.cdn-tkec.tw/image/product/202012/214083_M.jpg?t=20201214143015,{},2026-09-09T08:43:29.304173+00:00
https://www.tk3c.com/product/226861?p=1&kw=筆電支架&ec=Search_goodsPC1,OATSBASF 可折疊筆電支架,tk3c,226861,OTHERS,Laptop Stand,730.0,,OnlineOnly,適用筆電/平板/電繪版/手機、全方位散熱底部鏤空設計、橫/豎 雙向折疊易攜帶、承重可達50kg使用更穩固、符合人體工學設計、多高角度調節、多重保護固定防滑硅膠,https://www.cdn-tkec.tw/image/product/202203/226861_M.jpg?t=20220325143008,{},2026-09-09T08:43:36.097978+00:00
https://www.tk3c.com/product/226862?p=1&kw=筆電支架&ec=Search_goodsPC1,OATSBASF 魔術棒可折疊筆電支架,tk3c,226862,OTHERS,Laptop Stand,730.0,,SoldOut,適用筆電/平板/電繪版/手機、全方位散熱底部鏤空設計、橫/豎 雙向折疊易攜帶、承重可達50kg使用更穩固、符合人體工學設計、多高角度調節、多重保護固定防滑硅膠,https://www.cdn-tkec.tw/image/product/202203/226862_M.jpg?t=20220825100851,{},2026-09-09T08:43:37.454499+00:00
https://www.tk3c.com/product/255256?p=1&kw=網路攝影機&ec=Search_goodsPC1,D-Link DCS-6501LH/C 迷你無線網路攝影機,tk3c,255256,D-Link,Webcam,1099.0,,InStock,360度高解析度2K 全景視角、水平/垂直搖攝功能的電動鏡頭、8米夜視功能清晰畫面不分早晚、自動影像追蹤功能準確捕捉任何移動、AI邊緣運算技術準確辨識人體移動減少誤判、全景監看功能清晰捕捉家中的每一個角落、可完全旋轉收起達到家庭時間真正的隱私效果、內建雙向語音收音麥克風與揚聲器,https://www.cdn-tkec.tw/image/product/202501/255256_M.jpg?t=20251211175858,{},2026-09-09T08:43:55.454317+00:00
https://www.tk3c.com/product/236071?p=1&kw=網路攝影機&ec=Search_goodsPC1,TP-LINK Tapo C225旋轉式AI網路攝影機,tk3c,236071,TP-LINK,Webcam,1299.0,,InStock,隱私模式保護-按下隱私模式按鈕或是從Tapo App開啟隱私模式，攝影機會轉向收起鏡頭，保護您的隱私、智慧AI偵測與通知-智慧AI偵測可以識別人物、寵物、車輛，同時還能偵測異常的聲音，根據您的需求發送通知、旋轉式攝影機-可以360°旋轉移動角度、移動追蹤-追蹤偵測到移動的人物或物體，確保影像完整的被錄製、星光級感光元件-高靈敏度的星光級感光元件，即使在低光源的環境下能捕捉到更高畫質的影像、聲光警報-當偵測到動作，攝影機會觸發閃光和聲音效果，嚇跑不速之客、語音通話-透過內建的麥克風和揚聲器進行雙向語音通話、簡易設定-依照Tapo App的設定步驟即可在幾分鐘內輕鬆完成設定,https://www.cdn-tkec.tw/image/product/202212/236071_M.jpg?t=20250610111818,{},2026-09-09T08:43:56.813974+00:00
https://www.tk3c.com/product/261877?p=1&kw=網路攝影機&ec=Search_goodsPC1,E-books W17 1080P高畫質HD網路攝影機,tk3c,261877,E-books,Webcam,599.0,,InStock,適用視訊教學、會議、直播多種場景、1980x1080P高清畫質、隨插即用免驅動、一體式設計和夾式底座，穩固安裝、廣角視野設計，360度旋轉鏡頭,https://www.cdn-tkec.tw/image/product/202509/261877_M.jpg?t=20250901111536,{},2026-09-09T08:43:58.691052+00:00
https://www.tk3c.com/product/235337?p=1&kw=網路攝影機&ec=Search_goodsPC1,JLab JBUDS CAM FHD 高畫質網路攝影機,tk3c,235337,JLab,Webcam,1799.0,,OnlineOnly,93度超廣角，遠距、直播皆適合,https://www.cdn-tkec.tw/image/product/202211/235337_M.jpg?t=20221118183011,{},2026-09-09T08:44:00.050264+00:00
https://www.tk3c.com/product/259039?p=1&kw=網路攝影機&ec=Search_goodsPC1,TP-LINK Tapo C260 旋轉式網路攝影機,tk3c,259039,TP-LINK,Webcam,1999.0,,InStock,高畫質的影片錄製、享有 360 水平旋轉和 116 垂直俯仰範圍、在檢測到陌生臉孔時發送即時警報、在低光環境下也能清晰可見、先進的夜視功能提供最遠 12 公尺的可視、AI 技術偵測識別相關事件並發即時通知給您、透過內建麥克風和揚聲器實現雙向通話、透過鏡頭外殼進行物理遮擋，保護您的隱私,https://www.cdn-tkec.tw/image/product/202505/259039_M.jpg?t=20250528181510,{},2026-09-09T08:44:02.785822+00:00
https://www.tk3c.com/product/243519?p=1&kw=網路攝影機&ec=Search_goodsPC1,MINI LITE AI 超廣角4K網路視訊會議攝影機,tk3c,243519,OTHERS,Webcam,6980.0,,OnlineOnly,超清畫質｜優質 4K UHD 超高清解析視訊鏡頭、人臉追蹤｜AI 智能辨識，可顯示7組大頭像、識別功能｜識別參與者離開或進入,https://www.cdn-tkec.tw/image/product/202309/243519_M.jpg?t=20241007181838,{},2026-09-09T08:44:04.125714+00:00
https://www.tk3c.com/product/249670?p=1&kw=網路攝影機&ec=Search_goodsPC1,Philips PSE0560 AI 人像追蹤視訊攝影機,tk3c,249670,PHILIPS,Webcam,5980.0,,OnlineOnly,AI自動人像追蹤視訊會議攝影機,https://www.cdn-tkec.tw/image/product/202406/249670_M.jpg?t=20240607163017,{},2026-09-09T08:44:05.485275+00:00
https://www.tk3c.com/product/247515?p=1&kw=網路攝影機&ec=Search_goodsPC1,Coolpo Desk Mate AI 超廣角2K網路攝影機,tk3c,247515,OTHERS,Webcam,3580.0,,OnlineOnly,2K HD超廣角AI自動追蹤網路攝影機,https://www.cdn-tkec.tw/image/product/202404/247515_M.jpg?t=20240402123010,{},2026-09-09T08:44:06.911791+00:00
https://www.tk3c.com/product/250895?p=1&kw=網路攝影機&ec=Search_goodsPC1,羅技 Logitech C270 HD網路攝影機,tk3c,250895,Logitech,Webcam,799.0,,InStock,影像擷取解析度：最高可達1280x720像素、單聲道降噪麥克風、C270的具備因應光線條件自動調整功能、羅技 Fluid Crystal技術,https://www.cdn-tkec.tw/image/product/202408/250895_M.jpg?t=20241107152745,{},2026-09-09T08:44:08.281441+00:00
https://www.tk3c.com/product/256904?p=1&kw=網路攝影機&ec=Search_goodsPC1,D-Link DCS-8526LH 旋轉式無線網路攝影機,tk3c,256904,D-Link,Webcam,2399.0,,InStock,360高解析度2K QHD 1440p、水平/垂直搖攝功能的電動鏡頭、7米夜視功能清晰畫面不分早晚、自動影像追蹤功能準確捕捉任何移動、AI邊緣運算技術準確辨識人體移動減少誤判、全景監看功能清晰捕捉家中的每一個角落、有線網路埠提供更高的相容性、內建雙向語音收音麥克風與揚聲器,https://www.cdn-tkec.tw/image/product/202503/256904_M.jpg?t=20251029143233,{},2026-09-09T08:44:12.427333+00:00
https://www.tk3c.com/product/258758?p=1&kw=網路攝影機&ec=Search_goodsPC1,圓剛 高畫質自動變焦網路攝影機,tk3c,258758,AverMedia,Webcam,1329.0,,InStock,FULL HD1080P、自動對焦、FHD影像、360度旋轉支架、隱私鏡頭蓋、支援 4英吋3腳架架設、專屬特效軟體,https://www.cdn-tkec.tw/image/product/202505/258758_M.jpg?t=20250515201509,{},2026-09-09T08:44:13.805637+00:00
https://www.tk3c.com/product/216355?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,JLab Studio Pro 耳罩式藍牙耳機,tk3c,216355,JLab,Headphones,1480.0,,SoldOut,藍牙 5.0 技術，穩定連線不延遲、最長達 50 小時連續播放時間、人體工學 Form-Fit 機能設計、CLOUD FOAM 舒適記憶襯墊、客製化調節頭帶，可摺疊收納、內建經典、平衡、重低音模式、Type-C 規格，充 10 分鐘可播 1h、麥克風支援 Siri、Google 助理,https://www.cdn-tkec.tw/image/product/202103/216355_M.jpg?t=20210312183244,{},2026-09-09T08:44:23.414934+00:00
https://www.tk3c.com/product/252396?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,JLab Jbuds Lux ANC 降噪耳罩式藍芽耳機-灰,tk3c,252396,JLab,Headphones,2480.0,,OnlineOnly,實驗室級相容空間音訊及LE Audio,https://www.cdn-tkec.tw/image/product/202409/252396_M.jpg?t=20240911193025,{},2026-09-09T08:44:24.799046+00:00
https://www.tk3c.com/product/216356?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,JLab Studio Pro 耳罩式耳機(有線版),tk3c,216356,JLab,Headphones,1080.0,,SoldOut,輕量機身配備 40mm 大單體、頂級 C3 音效，音質清晰動聽、人體工學 Form-Fit 機能設計、Cloud Foam 舒適記憶襯墊、客製化調節頭帶，可摺疊收納、線控調整曲目、通話、暫停/播放、麥克風支援 Android、iOS 裝置、專利線材，強韌耐用、防止纏繞,https://www.cdn-tkec.tw/image/product/202103/216356_M.jpg?t=20210312183244,{},2026-09-09T08:44:26.142963+00:00
https://www.tk3c.com/product/250600?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,EarFun Wave Pro 耳罩式降噪藍牙耳機-白色,tk3c,250600,OTHERS,Headphones,2580.0,,SoldOut,榮獲2024CES最佳音效獎及VGP金賞,https://www.cdn-tkec.tw/image/product/202407/250600_M.jpg?t=20250827142313,{},2026-09-09T08:44:27.575649+00:00
https://www.tk3c.com/product/250601?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,EarFun Wave Pro 耳罩式降噪藍牙耳機-黑色,tk3c,250601,OTHERS,Headphones,2580.0,,OnlineOnly,榮獲2024CES最佳音效獎及VGP金賞,https://www.cdn-tkec.tw/image/product/202407/250601_M.jpg?t=20250827142308,{},2026-09-09T08:44:29.235621+00:00
https://www.tk3c.com/product/252395?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,JLab Jbuds Lux ANC 降噪耳罩式藍芽耳機-紫,tk3c,252395,JLab,Headphones,2480.0,,OnlineOnly,實驗室級相容空間音訊及LE Audio,https://www.cdn-tkec.tw/image/product/202409/252395_M.jpg?t=20240911193024,{},2026-09-09T08:44:30.604031+00:00
https://www.tk3c.com/product/252397?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,JLab Jbuds Lux ANC 降噪耳罩式藍芽耳機-黑,tk3c,252397,JLab,Headphones,2480.0,,OnlineOnly,實驗室級相容空間音訊及LE Audio,https://www.cdn-tkec.tw/image/product/202409/252397_M.jpg?t=20240911193025,{},2026-09-09T08:44:31.992872+00:00
https://www.tk3c.com/product/252398?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,JLab Jbuds Lux ANC 降噪耳罩式藍芽耳機-綠,tk3c,252398,JLab,Headphones,2480.0,,OnlineOnly,實驗室級相容空間音訊及LE Audio,https://www.cdn-tkec.tw/image/product/202409/252398_M.jpg?t=20240911193025,{},2026-09-09T08:44:33.342592+00:00
https://www.tk3c.com/product/254827?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,Motorola Moto JR200 耳罩式兒童耳機-藍色,tk3c,254827,MOTOROLA,Headphones,399.0,,OnlineOnly,歷久彌新值得信賴的高品質品牌,https://www.cdn-tkec.tw/image/product/202412/254827_M.jpg?t=20260319101032,{},2026-09-09T08:44:34.688608+00:00
https://www.tk3c.com/product/254828?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,Motorola Moto JR200 耳罩式兒童耳機-粉色,tk3c,254828,MOTOROLA,Headphones,399.0,,OnlineOnly,歷久彌新值得信賴的高品質品牌,https://www.cdn-tkec.tw/image/product/202412/254828_M.jpg?t=20260319101026,{},2026-09-09T08:44:36.051401+00:00
https://www.tk3c.com/product/263585?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,JLab GO Lux ANC耳罩式藍牙耳機(藕荷紫),tk3c,263585,JLab,Headphones,1680.0,,OnlineOnly,開啟降噪舒適聆聽新體驗,https://www.cdn-tkec.tw/image/product/202510/263585_M.jpg?t=20251015131543,{},2026-09-09T08:44:37.398267+00:00
https://www.tk3c.com/product/263586?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,JLab GO Lux ANC耳罩式藍牙耳機(鼠尾草綠),tk3c,263586,JLab,Headphones,1680.0,,OnlineOnly,開啟降噪舒適聆聽新體驗,https://www.cdn-tkec.tw/image/product/202510/263586_M.jpg?t=20251015131543,{},2026-09-09T08:44:38.789060+00:00
https://www.tk3c.com/product/257238?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,KTnet HP3耳罩式耳機麥克風-黑紅,tk3c,257238,KTNET,Headphones,369.0,,InStock,"耳罩全罩式,降低外界環境音干擾、優質單體喇叭,強化低音比重、扁式麵條線設計,易收納不易折毀、調音器置放於耳罩,減低線身重量",https://www.cdn-tkec.tw/image/product/202503/257238_M.jpg?t=20250324193021,{},2026-09-09T08:44:40.157558+00:00
https://www.tk3c.com/product/263032?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,PHILIPS TAH2300長續航耳罩式耳機-黑,tk3c,263032,PHILIPS,Headphones,1580.0,,InStock,藍牙5.4，可同時連接兩台設備、隨時透過語音控制，輕鬆掌握每個指令、最高 55 小時連續播放、平折設計方便收納、搭配柔軟PU皮革耳墊，長時間戴也不悶熱,https://www.cdn-tkec.tw/image/product/202509/263032_M.jpg?t=20250930181532,{},2026-09-09T08:44:41.517814+00:00
https://www.tk3c.com/product/263033?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,PHILIPS TAH2300長續航耳罩式耳機-米白,tk3c,263033,PHILIPS,Headphones,1580.0,,InStock,藍牙5.4，可同時連接兩台設備、隨時透過語音控制，輕鬆掌握每個指令、最高 55 小時連續播放、平折設計方便收納、搭配柔軟PU皮革耳墊，長時間戴也不悶熱,https://www.cdn-tkec.tw/image/product/202509/263033_M.jpg?t=20250930181532,{},2026-09-09T08:44:42.872893+00:00
https://www.tk3c.com/product/243750?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,BOSE 耳罩式藍牙耳機 黑色,tk3c,243750,BOSE,Headphones,9900.0,,OutOfStock,優異的消噪能力、BOSE MUSIC 應用程式進行客製化、高傳真音質、含線控式麥克風的音訊連接線、可調 EQ均衡器、舒適佩戴一整天、藍牙5.1技術、可使用長達 24 小時,https://www.cdn-tkec.tw/image/product/202310/243750_M.jpg?t=20231011144900,{},2026-09-09T08:44:44.269473+00:00
https://www.tk3c.com/product/243751?p=1&kw=耳罩式耳機&ec=Search_goodsPC1,BOSE 耳罩式藍牙耳機 霧白,tk3c,243751,BOSE,Headphones,9900.0,,OutOfStock,優異的消噪能力、BOSE MUSIC 應用程式進行客製化、高傳真音質、含線控式麥克風的音訊連接線、可調EQ均衡器、舒適佩戴一整天、藍牙5.1技術、可使用長達 24 小時,https://www.cdn-tkec.tw/image/product/202310/243751_M.jpg?t=20231011144805,{},2026-09-09T08:44:45.673171+00:00
https://www.tk3c.com/product/232873?p=1&kw=手機保護殼&ec=Search_goodsPC1,讀墨 7.8 吋 mooInk 直掀式保護殼-楓木棕,tk3c,232873,OTHERS,Phone Case,1080.0,,LimitedAvailability,具掀蓋磁感應喚醒功能、可直立置於桌面，隨個人習慣調整角度、環保合成PU皮革，納帕皮紋質感、全方位防護，防輕摔防刮痕,https://www.cdn-tkec.tw/image/product/202209/232873_M.jpg?t=20220906143011,{},2026-09-09T08:44:47.038931+00:00
https://www.tk3c.com/product/204448?p=1&kw=手機保護殼&ec=Search_goodsPC1,SONY A100系列 MP3專用保護殼(黑),tk3c,204448,SONY,Phone Case,490.0,,SoldOut,矽膠保護殼、NW-A100系列MP3專用、不必移除皮套就能透過USB Type-C充電、高質感矽膠保護殼能夠提升握感,https://www.cdn-tkec.tw/image/product/201912/204448_M.jpg?t=20191206143018,{},2026-09-09T08:44:51.094535+00:00
https://www.tk3c.com/product/204452?p=1&kw=手機保護殼&ec=Search_goodsPC1,SONY A100系列 MP3專用保護殼(紅),tk3c,204452,SONY,Phone Case,490.0,,SoldOut,矽膠保護殼、NW-A100系列MP3專用、不必移除皮套就能透過USB Type-C充電、高質感矽膠保護殼能夠提升握感,https://www.cdn-tkec.tw/image/product/201912/204452_M.jpg?t=20191206143020,{},2026-09-09T08:44:52.423169+00:00
https://www.tk3c.com/product/260186?p=1&kw=手機保護殼&ec=Search_goodsPC1,UAG Galaxy Z Fold 7 磁吸保護殼-透黑,tk3c,260186,UAG,Phone Case,2280.0,,InStock,通過美國軍規耐衝擊認証、蜂巢式結構，材質輕量化設計、轉軸保護，自由摺疊、邊角橡膠吸震緩衝設計、吊繩孔位設計，增添實用性、保護殼高於螢幕與相機鏡頭設計、支援無線充電,https://www.cdn-tkec.tw/image/product/202507/260186_M.jpg?t=20250708161517,{},2026-09-09T08:44:53.782587+00:00
https://www.tk3c.com/product/262422?p=1&kw=手機保護殼&ec=Search_goodsPC1,iPhone 17 PM MagSafe矽膠保護殼-午夜,tk3c,262422,Apple,Phone Case,1341.0,,LimitedAvailability,以45%再生矽膠材質製成、保護殼內含磁石，無線充電更快捷、保護殼能和「相機控制」順暢合作,https://www.cdn-tkec.tw/image/product/202509/262422_M.jpg?t=20250924111436,{},2026-09-09T08:44:55.156653+00:00
https://www.tk3c.com/product/262384?p=1&kw=手機保護殼&ec=Search_goodsPC1,iPhone 17 MagSafe透明保護殼,tk3c,262384,Apple,Phone Case,1341.0,,SoldOut,保護殼採用透明聚碳酸酯及彈性材料製成、內外表層均塗有抗刮外膜、磁石對位貼合及卸除、進行無線充電時，無須拆下保護殼、可避免長期使用造成的黃變,https://www.cdn-tkec.tw/image/product/202509/262384_M.jpg?t=20250923164232,{},2026-09-09T08:44:56.516063+00:00
https://www.tk3c.com/product/262388?p=1&kw=手機保護殼&ec=Search_goodsPC1,iPhone 17 MagSafe矽膠保護殼-霧紫色,tk3c,262388,Apple,Phone Case,1490.0,,SoldOut,以45%再生矽膠材質製成、保護殼內含磁石，無線充電更快捷、保護殼能和「相機控制」順暢合作,https://www.cdn-tkec.tw/image/product/202509/262388_M.jpg?t=20250923164812,{},2026-09-09T08:44:57.860835+00:00
https://www.tk3c.com/product/262406?p=1&kw=手機保護殼&ec=Search_goodsPC1,iPhone 17 Pro MagSafe透明保護殼,tk3c,262406,Apple,Phone Case,1341.0,,InStock,保護殼採用透明聚碳酸酯及彈性材料製成、內外表層均塗有抗刮外膜、磁石對位貼合及卸除、進行無線充電時，無須拆下保護殼、可避免長期使用造成的黃變,https://www.cdn-tkec.tw/image/product/202509/262406_M.jpg?t=20250923171613,{},2026-09-09T08:44:59.220277+00:00
https://www.tk3c.com/product/262409?p=1&kw=手機保護殼&ec=Search_goodsPC1,iPhone 17 Pro MagSafe矽膠保護殼-霧紫,tk3c,262409,Apple,Phone Case,1490.0,,SoldOut,以45%再生矽膠材質製成、保護殼內含磁石，無線充電更快捷、保護殼能和「相機控制」順暢合作,https://www.cdn-tkec.tw/image/product/202509/262409_M.jpg?t=20250923172234,{},2026-09-09T08:45:00.582209+00:00
https://www.tk3c.com/product/262418?p=1&kw=手機保護殼&ec=Search_goodsPC1,iPhone 17 Pro Max MagSafe透明保護殼,tk3c,262418,Apple,Phone Case,1341.0,,LimitedAvailability,保護殼採用透明聚碳酸酯及彈性材料製成、內外表層均塗有抗刮外膜、磁石對位貼合及卸除、進行無線充電時，無須拆下保護殼、可避免長期使用造成的黃變,https://www.cdn-tkec.tw/image/product/202509/262418_M.jpg?t=20250923173207,{},2026-09-09T08:45:01.954581+00:00
